"ID";"ARTICLE";"SECTION_NAME";"NAME";"DESCRIPTION";"PRICE";"URL";"SALES";"PREORDER"
"57342";"nsv0040905";"Варочные панели";"Варочная панель GEFEST 1212 К2";"газовая на 4 конфорки, эмалированная сталь, мощность: 7600 Вт, автоматический электроподжиг, решетки: чугун, независимая установка, размеры (ШхГ): 59x52 см";"422.73 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/varochnye-paneli/gefest-1212-k2/";"N";"N"
"57344";"nsv0040882";"Духовые шкафы";"Газовый духовой шкаф GEFEST 621-03";"газовый статический, объем 52 л, 3 режима, очистка ручная, проволочные направляющие, телескопические направляющие";"871.08 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/dukhovye-shkafy/gefest-621-03/";"N";"N"
"57351";"nsv0040895";"Кофеварки и кофемашины";"Эспрессо кофемашина DeLonghi Dinamica ECAM 350.35.W";"кофемашина, 1450 Вт, корпус металл/пластик, капучинатор ручной, цвет белый";"2138.97 BYN";"/catalog/tekhnika-dlja-prigotovlenija-napitkov/kofevarki-i-kofemashiny/delonghi-dinamica-ecam-350-35-w/";"N";"N"
"57354";"nsv0040924";"Микроволновые печи";"Микроволновая печь LG MS2042DARB";"микроволны (соло), объем 20 л, выходная мощность микроволн 700 Вт, управление электронное, автоприготовление, авторазмораживание, цвет черный";"390.82 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/mikrovolnovye-pechi/lg-ms2042darb/";"Y";"N"
"57363";"nsv0040831";"Микроволновые печи";"Микроволновая печь Schaub Lorenz SLM720B";"свободностоящее исполнение, микроволны (соло), объем 20 л, выходная мощность микроволн 700 Вт, управление механическое, цвет черный";"209.45 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/mikrovolnovye-pechi/schaub-lorenz-slm720b/";"Y";"N"
"57364";"nsv0040931";"Микроволновые печи";"Микроволновая печь Schaub Lorenz SLM720S";"свободностоящее исполнение, микроволны (соло), объем 20 л, выходная мощность микроволн 700 Вт, управление механическое, цвет серебристый";"209.09 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/mikrovolnovye-pechi/schaub-lorenz-slm720s/";"N";"N"
"57379";"nsv0040787";"Блендеры";"Погружной блендер Braun MultiQuick 9 MQ9138XI";"1200 Вт, многоступенчатая регулировка скорости";"469.96 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/blendery/braun-multiquick-9-mq9138xi/";"N";"N"
"57388";"nsv0040774";"Кухонные комбайны, машины и планетарные миксеры";"Кухонный комбайн Kenwood KVL4100S";"1200 Вт, планетарное смешивание, объем чаши: 6.7 л";"1164.36 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/kukhonnye-kombajny-mashiny-i-planetarnye-miksery/kenwood-kvl4100s/";"N";"N"
"57389";"nsv0040859";"Ручные миксеры";"Миксер Braun MultiMix 3 HM 3000";"ручной, 450 Вт, 5 скоростей, турборежим";"193.75 BYN";"/catalog/tekhnika-dlja-podgotovki-i-obrabotki-produktov/ruchnye-miksery/braun-multimix-3-hm-3000/";"N";"N"
"57404";"nsv0040976";"Микроволновые печи";"Микроволновая печь Midea AM720C4E-S";"микроволны (соло), объем 20 л, мощность 700 Вт, управление электронное, автоприготовление, цвет серебристый";"250.80 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/mikrovolnovye-pechi/midea-am720c4e-s/";"N";"N"
"57405";"nsv0040977";"Микроволновые печи";"Микроволновая печь Midea AM 820 CMF";"микроволны (соло), объем 20 л, мощность 800 Вт, управление электронное, автоприготовление, цвет черный/зеркальный/серебристый";"258.05 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/mikrovolnovye-pechi/midea-am-820-cmf/";"Y";"N"
"57415";"nsv0040991";"Варочные панели";"Варочная панель Simfer H60Q40B411";"газовая на 4 конфорки, эмалированная сталь, автоматический электроподжиг, решетки: эмалированная сталь, независимая установка, размеры (ШхГ): 58x51 см";"368.71 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/varochnye-paneli/simfer-h60q40b411/";"N";"N"
"57425";"nsv0041008";"Водонагреватели";"Накопительный электрический водонагреватель Ariston PRO1 ECO INOX ABS PW 50 V";"накопительный, электричество, 50 л, 2.5 кВт, 116 мин, 55.3x45x47 см";"1046.76 BYN";"/catalog/klimaticheskaja-tekhnika/vodonagrevateli/ariston-pro1-eco-inox-abs-pw-50-v/";"N";"N"
"57427";"nsv0040799";"Варочные панели";"Варочная панель GEFEST 2232-01";"газовая на 4 конфорки, закаленное стекло, мощность: 7700 Вт, автоматический электроподжиг, газ-контроль, решетки: чугун, независимая установка, размеры (ШхГ): 60x52.5 см";"706.38 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/varochnye-paneli/gefest-2232-01/";"N";"N"
"57429";"nsv0041013";"Варочные панели";"Варочная панель GEFEST ПВГ 1214-01";"газовая на 4 конфорки, эмалированная сталь, автоматический электроподжиг, газ-контроль, решетки: чугун, независимая установка, размеры (ШхГ): 60x51.5 см";"541.83 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/varochnye-paneli/gefest-pvg-1214-01/";"N";"N"
"57433";"nsv0040906";"Кухонные плиты";"Кухонная плита GEFEST 1200 С6 К19";"газовая панель + газовый духовой шкаф, поверхность: эмалированная сталь, крышка из эмалированной стали, управление механическое, без таймера, размеры (ШхГхВ): 60x60x85 см, цвет коричневый";"691.74 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kukhonnye-plity/gefest-1200-s6-k19/";"N";"N"
"57434";"nsv0041029";"Кухонные плиты";"Кухонная плита GEFEST 3200-05";"газовая панель + газовый духовой шкаф, поверхность: эмалированная сталь, крышка из эмалированной стали, управление механическое, таймер механический, размеры (ШхГхВ): 50x57x85 см, цвет белый";"674.66 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kukhonnye-plity/gefest-3200-05/";"Y";"N"
"57436";"nsv0040845";"Кухонные плиты";"Кухонная плита GEFEST 5100-02 (чугунные решетки)";"газовая панель + газовый духовой шкаф, поверхность: эмалированная сталь, крышка из эмалированной стали, управление механическое, таймер механический, размеры (ШхГхВ): 50x58.5x85 см, цвет белый";"917.44 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kukhonnye-plity/gefest-5100-02-chugunnye-reshetki/";"N";"N"
"57439";"nsv0040731";"Кухонные плиты";"Кухонная плита GEFEST 6100-04";"газовая панель + газовый духовой шкаф, газ-контроль конфорок, поверхность: эмалированная сталь, крышка из эмалированной стали, управление механическое, таймер электронный, размеры (ШхГхВ): 60x60x85 см, цвет белый";"1237.08 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kukhonnye-plity/gefest-6100-04/";"N";"N"
"57441";"nsv0041050";"Кухонные плиты";"Кухонная плита GEFEST 6500-02 0044";"газовая панель + газовый духовой шкаф, поверхность: закаленное стекло, управление механическое, таймер механический, размеры (ШхГхВ): 60x60x85 см, цвет черный";"1080.00 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kukhonnye-plity/gefest-6500-02-0044/";"Y";"N"
"57452";"nsv0041071";"Кухонные плиты";"Кухонная плита GEFEST 6102-02";"газовая панель + электрический духовой шкаф, поверхность: эмалированная сталь, управление механическое, таймер, размеры (ШхГхВ): 60x60x85 см, цвет белый";"1007.45 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kukhonnye-plity/gefest-6102-02/";"N";"N"
"57456";"nsv0041077";"Мини-печи (ростеры)";"Мини-печь GEFEST ЭПНСд 420 К19";"18 л, конфорки";"455.01 BYN";"/catalog/tekhnika-dlja-prigotovlenija-pischi/mini-pechi-rostery-/gefest-epnsd-420-k19/";"Y";"N"
"57457";"nsv0041078";"Кухонные плиты";"Кухонная плита GEFEST 5140-01";"электрическая панель + электрический духовой шкаф, поверхность: эмалированная сталь, крышка из эмалированной стали, управление механическое, без таймера, размеры (ШхГхВ): 50x58.5x85 см, цвет белый";"763.48 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kukhonnye-plity/gefest-5140-01/";"N";"N"
"57458";"nsv0041080";"Кухонные плиты";"Кухонная плита GEFEST 5140-02";"электрическая панель + электрический духовой шкаф, поверхность: эмалированная сталь, крышка из эмалированной стали, энергопотребление B, управление механическое, таймер механический, размеры (ШхГхВ): 50x58.5x85 см, цвет белый";"877.30 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kukhonnye-plity/gefest-5140-02/";"N";"N"
"57478";"nsv0041103";"Стиральные машины";"Стиральная машина Indesit IWSB 51051 BY";"автоматическая стиральная машина, загрузка до 5 кг, отжим 1000 об/мин, глубина 40 см, энергопотребление A+, защита от протечек, 16 программ";"855.95 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/stiralnye-mashiny/indesit-iwsb-51051-by/";"N";"N"
"57530";"nsv0041161";"Холодильники";"Холодильник ATLANT ХМ 4024-000";"без No Frost, механическое управление, класс A, полезный объём: 347 л (246 + 101 л), 60x63x195 см, белый";"1262.70 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kholodilniki/atlant-khm-4024-000/";"N";"N"
"57531";"nsv0041162";"Холодильники";"Холодильник ATLANT ХМ 4026-000";"без No Frost, механическое управление, класс A, полезный объём: 373 л (272 + 101 л), 60x63x205 см, белый";"1413.98 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kholodilniki/atlant-khm-4026-000/";"Y";"N"
"57533";"nsv0041165";"Холодильники";"Холодильник ATLANT ХМ 4424-009 ND";"полный No Frost, электронное управление, класс A, полезный объём: 310 л (225 + 85 л), 59.5x62.5x196.5 см, белый";"1736.06 BYN";"/catalog/krupnaja-tekhnika-dlja-kukhni/kholodilniki/atlant-khm-4424-009-nd/";"N";"N"
